team,division,avgKDA,heroPool,levelTime4,levelTime7,levelTime10,levelTime13,levelTime16,HDM,SDM,HLDM,TFHD,TFDT,TFHL,matchLength,timeSpentDead,ccTime,rootTime,stunTime,silenceTime,minionXP,creepXP,structureXP,heroXP,trickleXP,maxMinionXP
Skeleton Shenanigans,DW,1.4124087591240877,30,130.33836206896552,120.35775862068965,148.35775862068965,182.96926883780333,194.4411375661375,125.5160442377005,294.167668655928,56.87799043687457,71521.03448275862,134506.2068965517,12890.310344827587,940.3836206896551,465.41379310344826,682.2413793103449,4.896551724137931,52.793103448275865,14,32243.689655172413,1052.8275862068965,781.8965517241379,4748.229559536638,22095.70774683459,16253.655172413797
Bi for Catbois,BE,3.841880341880342,42,124.92045454545455,106.89772727272727,142.47159090909093,172.86931818181813,188.159090909091,147.2982643014774,325.64053002128145,61.52235344882529,90250.59090909091,151583.81818181818,13329.181818181818,1190.59375,472.72727272727275,709.3636363636364,14.909090909090908,36.63636363636363,26.636363636363637,42382.47727272727,3412.0454545454545,2143.181818181818,9628.881281072443,31105.973677201706,21443.65909090909
ICC TBD,BE,5.953216374269005,31,119.2890625,110.05859375,136.09765625,159.5546875,172.41796875,153.80562865147056,371.6217553476796,67.36137100037587,96734.5,131794.5,14949.8125,1194.9453125,414.9375,1426.6875,16,56.1875,21.125,42086.28125,3578.6875,2378.125,10979.019927978516,34137.93846130371,21738.03125
Gambit Gaming,CW,6.777777777777778,37,120.03316326530613,108.83673469387755,133.6683673469388,163.3010204081632,157.4413265306123,188.17264946391265,376.4633104857154,65.46716842937873,112876.36734693877,138485.4693877551,11524.408163265307,1140.044642857143,359.734693877551,1047.7551020408164,23.3265306122449,65.38775510204081,24.73469387755102,41734.510204081635,3100.8367346938776,2635.714285714286,11058.11618104273,31561.25620316486,19995.224489795917
Best of Buddies,Nexus,5.202764976958525,47,124.10197368421052,111.71710526315789,132.9292763157895,161.63157894736844,148.69685150375938,179.17559409227923,304.242560322093,74.75982816200843,108893.84210526316,145823.76315789475,14680.315789473685,1003.3766447368421,461.6578947368421,608.2105263157895,11.052631578947368,47.026315789473685,27.894736842105264,33328.84210526316,3472.7433503803454,2645.3947368421054,10387.10879034745,27343.821925113076,16878
Citrus Colored Squash,A,3.784,33,120.21428571428571,107.62678571428573,136.01964285714283,160.51428571428573,166.19285714285718,165.88414253668165,379.7913690468184,54.97422752315557,91185.25714285714,126049.82857142857,9669.6,1111.9160714285715,409.1142857142857,913.8571428571429,16.62857142857143,60.457142857142856,22.457142857142856,43580.65714285714,2947.4857142857145,2595,8049.837472098215,28610.13943219866,16913.4
Community Pizza,E,5.258426966292135,42,124.6905487804878,120.60670731707319,143.140243902439,164.52286585365857,173.16463414634143,183.12802151887936,328.8217465590024,64.57334099718072,115993.58536585367,137093.82926829267,12564.634146341463,1147.684451219512,434.219512195122,3801.9756097560976,25.024390243902438,70.85365853658537,4.951219512195122,39736.92682926829,4355.975609756098,2864.6341463414633,13350.430485423018,30731.903546589176,21854.80487804878
Dragon Gall Z,E,6.109947643979058,37,127.36607142857143,118.82142857142857,143.8982142857143,161.61964285714282,166.4020647321429,143.92572855305562,301.66619476576415,69.45632113530962,76534.14285714286,123225.82857142857,14323.285714285714,1043.75,284,747.2571428571429,17.542857142857144,39.57142857142857,49.34285714285714,35659.37142857143,2536.4,2094.285714285714,8719.916552734376,27292.507038225445,18180.97142857143
Out of Pocket,E,2.3142857142857145,34,130.0040322580645,119.81451612903226,154.07311827956988,167.0369047619048,165.89434523809518,136.22996133179345,319.69617375885537,62.83431625538949,72468.93548387097,126454.96774193548,10084.41935483871,1030.7620967741937,492.64516129032256,665,2.5161290322580645,40.74193548387097,25.225806451612904,34840.37096774193,2944.6837433845767,1200.8064516129032,7627.948383946573,26528.648240612398,17193.209677419356
smoke,CE,4.6537102473498235,27,127.57142857142857,116.76785714285715,150.83482142857144,154.36160714285717,177.89697802197793,171.82832953903085,298.8117296089032,72.65290639831944,89297.92857142857,108085.07142857143,12129.285714285714,946.6473214285714,281.57142857142856,1594.2142857142858,6.642857142857143,48.57142857142857,6.928571428571429,29144.85714285714,3605.1428571428573,2287.5,9031.296212332589,24342.04422433036,16408.35714285714
AnarchY,BE,4.0476190476190474,39,124.55208333333333,114.75000000000001,140.99999999999997,171.69166666666666,168.7770833333334,161.72287076935623,318.5572607104098,72.20758643408904,117747.06666666667,167044.16666666666,19244.4,1236.4541666666667,513.8666666666667,1729.4,27.333333333333332,70.83333333333333,14.833333333333334,40950.85,4048.5,2095,10343.773193359375,35095.408943684895,24237.483333333337
The Bunker Crew,E,1.2508710801393728,36,133.52620967741936,126.43749999999997,169.93548387096774,176.60727196885432,156.2122844827586,133.16272316643906,312.16823465955343,50.07724792916699,80752.83870967742,137111.06451612903,6959.322580645161,1031.858870967742,526.1935483870968,1187.8709677419354,25.096774193548388,40.58064516129032,14.96774193548387,34657.709677419356,2182.740037487399,581.4516129032259,5896.757347845262,24552.026871219758,17585.096774193546
30 to 50 Feral Hoggers,BE,7.387931034482759,36,120.89423076923077,108.21634615384616,139.18509615384616,171.4543269230769,165.38461538461536,148.93023154290415,341.7110587073354,58.2573822771933,87664.11538461539,124984.23076923077,12030.153846153846,1153.954326923077,300.34615384615387,1478.3461538461538,11.26923076923077,57.69230769230769,11.884615384615385,41699.46153846154,3655.346153846154,2525.9615384615386,10302.157818134014,29075.428532527043,19913.230769230766
Clussy Crusaders,Heroic,4.581560283687943,38,123.544921875,106.650390625,138.025390625,162.810546875,169.45262096774195,187.07831101034662,339.5786347629651,68.12998324238768,118121.84375,164262.90625,13049.78125,1073.357421875,423.5,1087.875,12.71875,62.53125,21.75,37983.40625,3534.8125,2565.625,11219.678115844727,29047.3045501709,18126.8125
Reset City,BE,3.1237113402061856,42,125.96354166666667,116.59895833333333,149.64583333333331,178.53645833333331,179.21173007246375,156.97255461797243,292.61860877633757,64.72877750527998,105249.75,159560.66666666666,18285.583333333332,1195.1171875,550.25,2013.5833333333333,33.666666666666664,66.20833333333333,24.75,38523.604166666664,3572.4472452799478,1453.125,10132.085164388021,30635.032775878906,22170.60416666667
Boomers and Zoomers,Heroic,5.968421052631579,42,120.455078125,114.474609375,133.00390625,161.083984375,164.80903477822585,178.9563186050023,354.7674774016631,73.59370306096825,108470.625,146764.3125,14788.53125,1125.7578125,338.40625,2706.9375,6.65625,62.96875,22.375,40802.328125,4025.875,2995.3125,9675.784194946289,30394.495086669922,16847.609375
2+2,A,5.022471910112359,38,121.828125,114.78515625,145.634765625,178.40625,181.185546875,155.7277507432294,327.6945001721725,71.09817174396723,90904.5,147525.8125,13117.875,1214.64453125,332.15625,852.96875,19.5,62.65625,14.46875,41810.828125,4192.1939697265625,2529.6875,8968.569526672363,33187.94960021973,22059.109375
Xul Gin Distillery,BE,2.808564231738035,34,124.70192307692308,118.9903846153846,142.74519230769232,185.125,168.84375,150.93522022727808,290.82843099816375,64.6433806115246,105942.38461538461,166240.6923076923,15297.846153846154,1245.889423076923,613.7692307692307,1540.1538461538462,14.307692307692308,89.07692307692308,21.46153846153846,39054.846153846156,3830.5384615384614,2938.4615384615386,10225.929612379809,35310.60659555288,24166.923076923078
Can't Counterpick Stupid,CW,3.8559670781893005,41,121.2859375,111.40624999999999,136.27500000000003,160.25937499999998,171.99843750000002,153.20881493291938,378.44228217572584,61.821514369446376,89563.325,137220.025,12856.95,1139.478125,447.325,2322.55,17.1,41.1,20.85,42305.3625,3429.2,3431.25,9996.814880371094,30091.937274169923,20715.487499999996
Roll1Esports,CW,4.820598006644518,34,123.95731707317073,115.95731707317073,144.87042682926833,160.58689024390242,169.13117378048776,145.1462245894294,331.78150414265644,56.0425359001763,90304.34146341463,125371.48780487805,7138.878048780488,1122.6189024390244,405.1463414634146,993.2926829268292,20.5609756097561,68.36585365853658,23.658536585365855,39465.46341463415,3327.1822718178355,3211.5853658536585,9439.540128382241,29292.98741187119,20339.292682926825
COSMOS,DW,4.864864864864865,43,128.94375,121.52291666666667,153.49999999999997,184.0869047619048,168.5214285714286,147.33736634520594,275.15284111481054,57.13276963839738,82802.7,118884.13333333333,7269.6,1025.9166666666667,376.96666666666664,934.2333333333333,32.06666666666667,74.23333333333333,14.233333333333333,30394.116666666665,1941.4666666666667,2499.1666666666665,9141.658935546875,25834.847517903647,21746.55
Protectors of Aiur,CE,6.853211009174312,27,118.0325,106.1875,139.26500000000001,162.5475,162.78499999999997,158.7852377949079,365.03091584053874,75.19287064611208,117717.68,160255.48,16139.2,1280.57,399.72,1663.84,11.24,62.24,19.08,48420.74,3916.68,2817,12304.3271484375,34651.80291992187,24941.500000000007
U.S. Army Esports,CW,4.6147186147186146,32,126.443359375,122.357421875,145.72265625,176.34765625,159.93723958333328,151.1351320322542,320.59473718846095,61.09750981226404,87492.125,132730.625,11714,1028.841796875,416.3125,1455.03125,14.96875,44.53125,15.03125,35606.703125,2307.15625,2439.84375,9252.33561706543,24261.061264038086,16431.296875
YCMYCCaSTEp9RiseOfYCMYCCST,E,1.9635036496350364,34,126.71336206896552,119.8685344827586,159.99137931034483,175.1810344827586,160.6886244377812,159.914631970844,297.5686876408385,55.456477103316686,81679.4827586207,127691.72413793103,9390.586206896553,1087.2629310344828,606.9655172413793,1136.655172413793,24.379310344827587,30.655172413793103,25.724137931034484,34998.01724137931,3210.8536671605602,1526.7241379310344,7110.50390625,28298.197661301187,22143.224137931036
Gen.M Esports,A,6.712962962962963,32,119.4954268292683,111.1341463414634,133.0030487804878,163.63414634146346,169.297294207317,163.15100229054957,366.99713982015106,69.04248149257381,89216.0487804878,122888.41463414633,12690.634146341463,1120.1951219512196,252.46341463414635,937.390243902439,18.390243902439025,60.21951219512195,50.926829268292686,41449.23170731707,4096.90243902439,2304.878048780488,8958.475699075838,30745.32149152058,18136.4512195122
Really Aggro Ghoul Elites,E,5.752631578947368,39,132.73674242424244,120.66666666666666,150.3882575757576,176.20643939393932,187.91484036796544,161.53751712686815,290.9158486796893,67.63793451732076,90635.15151515152,116470.78787878787,10611.60606060606,1018.905303030303,369.27272727272725,1471.7575757575758,17.90909090909091,40.36363636363637,25.242424242424242,29150.848484848484,3693.6969696969695,1835.6060606060605,11473.228670987215,27016.120272549717,18835.81818181818
Heavy Hitterz,Heroic,1.779291553133515,36,130.3125,118.18318965517241,145.0021551724138,167.32112068965517,174.03288633461045,162.07271684638445,316.42861326527384,68.94514577511029,87109.8275862069,138793.6896551724,11095.103448275862,1011.9913793103449,693.7241379310345,1276.7241379310344,12.275862068965518,32.6551724137931,19.06896551724138,34580.206896551725,1763.1379310344828,2339.655172413793,9156.88581795528,24072.834674703663,18924.41379310345
:fensad:,BE,5.061224489795919,29,118.28125,108.91761363636363,135.15340909090912,168.79261363636363,163.92613636363637,174.67599154580668,354.7095373051295,59.256408102904544,110571.31818181818,148548.63636363635,14257.818181818182,1228.9147727272727,463.45454545454544,1734.2272727272727,27.681818181818183,81.4090909090909,33.86363636363637,43835.84090909091,3866.7272727272725,2244.318181818182,11104.195334694603,33999.30052601208,23517.886363636368
Flying Solo,DE,3.459375,38,121.19485294117646,113.71875,139.87683823529414,158.29227941176464,166.20829503676475,165.81625505529814,341.0405734907994,67.99923200470974,109957.08823529411,152902.9411764706,15662.79411764706,1066.5091911764705,576.2941176470588,1643.5588235294117,33.970588235294116,55.64705882352941,9.088235294117647,38971.044117647056,2348.5588235294117,2877.205882352941,11544.089455997242,26601.77169261259,18172.455882352944
Heavy Greg,CE,5.294117647058823,31,121.0625,113.69999999999999,143.5125,162.12812500000007,178,178.0114775917266,329.29959194662416,73.167686121966,114411.8,152417.7,19076.35,1204.846875,382.55,1557.35,14.25,61.3,7.1,41137.75,3810.7,2497.5,10066.721948242188,32817.4840209961,25484.75
Pepegas on Ice,A,3.9490196078431374,40,122.1875,118.25,142.81597222222223,173.81770833333331,172.34927398989896,165.45102656462683,337.85552212013226,66.46444139965428,104042.13888888889,143788.22222222222,13647.888888888889,1135.4322916666667,417.1111111111111,1573.0833333333333,12.38888888888889,53.80555555555556,32.416666666666664,39735.09722222222,3987.748969184028,1530.5555555555557,9035.95208062066,29477.31338840061,17080.180555555562
Start Slow Then Taper Off,BE,5.5013774104683195,29,126.79545454545455,115.71969696969695,142.42992424242425,169.45643939393938,161.09640151515157,177.48918686060043,324.16019896828124,71.29564663994547,114707.45454545454,142731.60606060605,11349.90909090909,1126.2613636363637,432.1212121212121,1183.090909090909,15.212121212121213,63.63636363636363,33.75757575757576,36873.06060606061,3111.3333333333335,2776.5151515151515,11136.663441051136,30659.870191169506,22938.90909090909
Nexus Retirement Angle,Heroic,2.9166666666666665,37,123.44153225806451,111.41733870967741,144.1935483870968,170.46169354838713,171.2291906682027,178.08528070873922,305.30676849441426,64.4910588894328,93971.06451612903,137273.09677419355,11168.838709677419,984.4979838709677,483.06451612903226,1627.6451612903227,8.387096774193548,52.58064516129032,10.806451612903226,32766.387096774193,2564.7077242943546,1895.967741935484,8837.959134009576,26164.780328566027,18293.96774193548
CM Daybreak,CE,4.330532212885154,28,123.0703125,114.23046875,144.48828125,172.2421875,162.98125000000005,154.66186554256373,336.0933488779739,64.31068620790872,99104.25,151934.8125,8862.8125,1189.75390625,561.5,2272.9375,36.1875,52.5,10.875,39427.5,3282.0625,1815.625,8433.631896972656,33251.476501464844,24256.625
Kentucky Fried Falstad,DE,7.918269230769231,30,118.83643617021276,109.75531914893618,134.2539893617021,156.92819148936172,156.21078605200944,158.01568264495236,380.5637773724113,59.498800260269526,94443.74468085106,119721.40425531915,12419.829787234043,1116.5053191489362,249.06382978723406,2596.744680851064,14.680851063829786,56.191489361702125,17.02127659574468,41314.15957446808,3654.843479886968,2865.425531914894,10356.345318733378,31445.75502825798,19022.095744680853
ReGen Immortal,BE,4.398523985239852,39,124.60416666666667,122.72395833333333,145.65104166666669,181.34895833333331,169.88020833333337,165.70396856359483,327.95190930541315,66.42794430205822,111162.29166666667,151561.79166666666,14509.75,1207.703125,414.1666666666667,1029.5833333333333,23.375,70.875,33.583333333333336,39800.125,4651.317036946614,1771.875,10313.25429280599,32120.732309977215,19755.875
CEEEEEEEEEEEEBBB!!!,CW,4.807065217391305,55,123.70579268292683,110.32317073170732,137.96189024390245,160.1067073170732,161.96337652439024,164.07755732715512,327.4888211453955,71.82195042653112,99968.0243902439,139962.92682926828,14654.024390243903,1072.4131097560976,425.1463414634146,1254.780487804878,10.975609756097562,60.34146341463415,17.146341463414632,35897.30487804878,2944.9769197789633,2384.756097560976,11261.080709317835,28264.12705435404,19541.451219512193
Rolling Thunder,DW,5.826291079812207,41,124.89176829268293,116.15091463414633,142.50914634146343,170.8323170731707,188.48240771259066,155.65414610032047,356.1088974025417,63.632880001611404,103834.34146341463,140179.53658536586,12660.853658536585,1163.094512195122,347.2439024390244,1851.3658536585365,19.195121951219512,61.21951219512195,21.121951219512194,40136.07317073171,3058.3658536585367,2715.8536585365855,10438.759235661204,30894.296946455794,21744.31707317073
Cats On My Keyboard,BW,5.276276276276277,32,125.67410714285714,117.9360119047619,145.0758928571429,167.85209785133566,175.14001524390244,175.27601551850537,299.78263246544645,73.76143332418094,100930.5,143140.64285714287,15148.119047619048,1097.1026785714287,415.6190476190476,2035.8333333333333,14.761904761904763,49.88095238095238,34.54761904761905,33876.15476190476,3468.5870186941966,2358.3333333333335,10577.699352446056,28357.92855980283,21195.345238095237
I'm Not Trolling,Nexus,2.1142857142857143,40,122.56770833333333,110.95052083333333,143.87239583333334,160.24739583333337,172.685348731884,169.17395370636254,353.7415327920858,58.51463165841209,94209.58333333333,164413.04166666666,9882.916666666666,1176.0234375,610.4583333333334,861.3333333333334,17.458333333333332,64.625,17.5,44162.958333333336,2557.4583333333335,2580.2083333333335,7246.197509765625,30582.038299560547,21370.291666666664
Bananumnums,CE,4.242774566473988,23,121.95,112.91875,143.1,163.39374999999995,148.43437500000005,151.16496632847412,351.55271142152367,64.73775694192469,96400,114969.1,8103.6,1070.83125,360.5,1073.3,15.3,40.9,31.1,37328.55,3687.6,2797.5,10782.755126953125,28924.01162109375,21695.949999999997
Team Cochitos,E,17.185185185185187,44,122.3125,106.63802083333334,134.46874999999997,143.1405117753623,145.3436264822135,186.4665543213711,370.4952546836662,72.59557889467338,78143.41666666667,77154.875,8807.916666666666,805.6171875,129.625,1747.5,12.958333333333334,43.958333333333336,21.458333333333332,29035.3125,2325.6666666666665,2546.875,9254.757141113281,22541.313028971355,12001.020833333336
Caffeinated Knights,Heroic,4.564593301435407,35,119.375,107.18958333333333,131.02291666666665,160.59375,178.2833333333333,163.3993192170848,362.03522232205245,57.141949538194545,98942.43333333333,138794.6,13688.566666666668,1087.55625,397.73333333333335,2117.4333333333334,8.533333333333333,39.8,11.966666666666667,40738.433333333334,3523.552278645833,2330.8333333333335,8825.812581380209,28262.174641927082,17410.566666666666
Minion Miners,Nexus,1.632996632996633,37,119.39945652173913,107.58423913043478,141.05706521739128,159.2798913043478,159.88000572082387,166.03220525535986,360.4407689755592,54.146913368753935,89626.21739130435,140095.65217391305,7653.869565217391,1093.3967391304348,656.9565217391304,1309.4347826086957,22.217391304347824,48.26086956521739,16.130434782608695,43365.086956521736,2488.478260869565,966.304347826087,7284.602156929348,26781.2021484375,17213.608695652176
Under Newb Management,Nexus,5.823529411764706,44,121.40086206896552,116.71336206896552,134.30172413793105,166.56465517241372,177.98145012315274,169.08029860481219,355.05900193225,67.14480606783926,103099.44827586207,140454.93103448275,15005.137931034482,1172.6314655172414,383.37931034482756,1605.103448275862,15.586206896551724,49.96551724137931,20.448275862068964,42970.862068965514,3233.7586206896553,1903.448275862069,10821.0738399111,29702.285854997306,18081.034482758623
Mommy's Little Gamers,Heroic,12.206106870229007,53,119.625,104.60416666666666,136.4809027777778,155.88715277777771,159.66170634920638,199.40969026691857,342.92421380677865,84.44472281389645,107181.13888888889,134861.11111111112,16835.25,1039.154513888889,215.80555555555554,1111.5,19.666666666666668,66.47222222222223,18.25,36027.833333333336,3547.1950954861113,2940.277777777778,11524.873426649305,28961.826293945312,17134.027777777774
FC Hong Kong,DE,3.9750889679715304,42,128.75535714285715,126.21964285714284,147.20357142857145,166.25714285714287,173.51071428571424,147.16824849755088,284.84693723487646,70.81321760796565,104654.6,167879.7142857143,19635.571428571428,1230.9285714285713,612,2551.114285714286,17.542857142857144,70.85714285714286,28.82857142857143,38222.94285714286,3757.562025669643,2039.2857142857142,11525.474497767857,31942.23459123884,22709.171428571426
Bronze6,Heroic,4.661538461538462,29,115.875,109.08620689655172,131.89224137931038,161.93673029556646,162.46875,192.102050321445,391.6160621530222,72.04231988800399,114710.27586206897,142466.6551724138,12553.758620689656,1003.25,348.17241379310343,1212.8620689655172,17.93103448275862,35.3448275862069,28,36656.293103448275,3329.689655172414,2367.2413793103447,8011.932162580819,26717.456517712824,14723.775862068964
ReGen Divine,BW,4.0108303249097474,34,124.28515625,118.123046875,142.513671875,170.263671875,176.97609105603453,162.0178720500413,336.3332412499239,60.36328677142637,95636.3125,135506.4375,13675.09375,1167.546875,377.78125,2555.125,24.4375,50.46875,17.40625,40699.515625,3231.5183181762695,2825.78125,9045.598220825195,30389.12516784668,20329.515625
Cheese Counters Skill,DW,5.338383838383838,34,126.15719696969697,116.13446969696969,137.60037878787878,162.0852272727273,153.3539772727272,156.38744455769194,341.3391497514681,50.4680868883012,90929.12121212122,122304.9696969697,9295.363636363636,1110.6079545454545,344.2121212121212,1206.8484848484848,16.21212121212121,49.333333333333336,10.787878787878787,39186.57575757576,3229.4242424242425,2452.2727272727275,10620.821836529356,30465.096938624527,19731.12121212121
Creepy Crawly Spiders,DW,6.965065502183406,33,121.015625,108.62357954545453,140.5284090909091,172.14630681818187,178.46584145021643,135.94073562900306,341.23251686552965,55.08895092900887,81504.22727272728,122222.84090909091,12254.954545454546,1049.5213068181818,343.70454545454544,885.6136363636364,7.7272727272727275,36.27272727272727,23.022727272727273,35364.670454545456,3017.1136363636365,1943.1818181818182,8849.798578435724,28683.037181507458,20675.329545454544
Fountain Snipers,DW,5.747967479674797,40,123.28308823529412,114.45036764705881,135.2794117647059,160.8547794117647,168.10773172905522,160.60752008788208,354.96849905521566,49.47678256666715,97353.29411764706,118926.23529411765,7563.735294117647,1050.3455882352941,321.79411764705884,423.94117647058823,20.941176470588236,55.911764705882355,26.41176470588235,35145.10294117647,3137.6176470588234,2575.735294117647,9525.483793370864,29009.734152401194,17509.75
CM After Dark,BW,7.529126213592233,43,124.12335526315789,108.54769736842107,132.61842105263156,161.94078947368416,160.01804765291615,178.06082247665776,341.0073410062212,71.1178716484614,102053.65789473684,118981.86842105263,12127.894736842105,975.4753289473684,267.4736842105263,1395.2368421052631,11.842105263157896,50.44736842105263,30.473684210526315,31694.71052631579,3717.4736842105262,2894.7368421052633,9493.734580592105,27460.453889545643,18668.815789473683
Brickhouse,A,2.5924170616113744,40,120.38541666666667,113.20208333333333,145.34166666666667,171.11666666666667,179.48657407407404,156.69803006427796,325.36467021029495,65.96915260689505,99462.56666666667,164970.9,13509.3,1129.1125,446.9,1881.9,5.133333333333334,44.53333333333333,30.2,40928.38333333333,3861.8382649739583,1327.5,6707.102864583333,28971.70779622396,20150.183333333334
210 Blechman Street,DW,2.240143369175627,39,133.44866071428572,123.59598214285711,154.2433035714286,179.16741071428567,197.37964285714293,144.16084077652928,291.81217311812395,47.05962716094502,89979.57142857143,143339.4642857143,11818.5,1124.09375,599.7142857142857,2128.5714285714284,23.035714285714285,41.67857142857143,7.214285714285714,35286.857142857145,2953.292637416295,1472.3214285714287,9106.817844935826,29418.066693987166,23017.107142857138
All Random All Middle-Aged,CE,3.213815789473684,27,129.1640625,126.3125,157.1875,170.7109375,159,155.3843762713265,270.3220886295434,57.42290527029091,75031.75,136291.125,11164,996.5546875,543.875,3063.25,16.75,45.25,12.75,30768.0625,2020.75,1137.5,4741.0400390625,25643.561798095703,17062.4375
Collecting Countless Stars,DW,3.053719008264463,43,123.84375,116.48124999999999,146.93125000000003,178.51249999999993,175.66228448275865,153.28818607636626,298.8508042788491,60.424146755982164,90428.3,132976.06666666668,10643.866666666667,1091.7583333333334,455.4,1449.3333333333333,14.866666666666667,40.46666666666667,26.7,36658.01666666667,2845.766666666667,1450.8333333333333,7160.040657552084,28988.053930664064,20226.183333333327
Hot(s) Dads,DE,4.515723270440252,40,122.61968085106383,115.0625,135.00265957446805,167.7127659574469,165.94206753006472,149.76661567509294,349.591394519911,56.36826128206657,88954.40425531915,122195.02127659574,11609.446808510638,1139.345744680851,443.3191489361702,2082.851063829787,24.95744680851064,50.08510638297872,9.297872340425531,40123.765957446805,4082.808510638298,2192.553191489362,10137.364086394615,30526.792412940493,20062.404255319154
RageAgainsttheGame eSports,DE,4.063444108761329,29,128.6590909090909,118.6846590909091,148.54545454545456,161.79261363636357,166.43181818181824,161.7486379836974,322.81883539285553,58.01496467067163,107877.27272727272,133922.4090909091,13107.227272727272,1221.2897727272727,621.2727272727273,1666.1818181818182,21.681818181818183,42.5,20.227272727272727,38292.454545454544,3695.7272727272725,2643.181818181818,13497.443181818182,33389.27881969105,25339.681818181816
Sands of Time,CW,5.037593984962406,30,123.23817567567568,116.67905405405406,142.84628378378375,168.91047297297297,177.6495429252783,146.3789955320863,312.1098371481701,60.6189437506152,86692.81081081081,122831.1081081081,10022.18918918919,1044.0219594594594,371.7027027027027,836.1081081081081,13.432432432432432,44.54054054054054,24.864864864864863,34985.52702702703,3462.5171558277025,2144.5945945945946,9852.714566617398,26957.32018713049,19393.472972972973
